DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,141,-34,1145484593,138,-6,1498349072,AQI
2025-03-21 19:32:09-07:00,8.12,173.37100000000004,7.956,12.789,26.316,414.65,9.6,67.7,0.4,1.41,1.41,21.0,STAT,,,,,6.3912
2025-03-21 19:33:10-07:00,8.14,178.33200000000002,6.210000000000001,12.3375,27.84,414.5,9.6,67.9,0.33,1.09,1.09,21.0,STAT,,,,,6.44
2025-03-21 19:34:11-07:00,8.14,179.92700000000002,4.995,14.3745,25.392,414.83,9.6,68.7,0.18,1.18,1.18,22.0,STAT,,,,,6.0224
2025-03-21 19:35:11-07:00,8.15,176.341,6.336,14.238000000000001,23.904,414.94,9.6,68.6,0.22,1.11,1.11,21.0,STAT,,,,,5.6688
2025-03-21 19:36:11-07:00,8.19,175.835,5.652,13.440000000000001,24.395999999999997,414.7,9.6,68.3,0.56,1.68,2.09,21.0,STAT,,,,,6.2232
2025-03-21 19:37:11-07:00,8.22,175.30700000000002,6.5520000000000005,13.23,24.887999999999998,414.62,9.7,68.1,0.69,1.65,1.79,21.0,STAT,,,,,6.2976
2025-03-21 19:38:11-07:00,8.24,176.95700000000002,6.579,13.692,23.52,414.87,9.7,68.1,1.54,2.43,2.47,21.0,STAT,,,,,6.648
2025-03-21 19:39:13-07:00,8.24,177.078,5.7509999999999994,13.3665,24.012,414.6,9.7,68.3,1.12,1.82,1.83,22.0,STAT,,,,,6.258400000000001
2025-03-21 19:40:13-07:00,8.26,181.104,6.5520000000000005,12.663,25.368,414.21,9.7,68.2,0.82,1.74,1.92,21.0,STAT,,,,,6.4656
2025-03-21 19:41:13-07:00,8.31,183.18300000000002,7.3709999999999996,12.505500000000001,24.863999999999997,414.07,9.7,67.9,0.93,2.28,2.46,21.0,STAT,,,,,6.796799999999999
2025-03-21 19:42:13-07:00,8.33,180.79600000000002,6.345,11.844,26.352,414.03,9.7,68.1,0.4,1.7,1.97,21.0,STAT,,,,,6.630400000000001
2025-03-21 19:43:13-07:00,8.34,184.82200000000003,4.905,13.8285,24.323999999999998,414.01,9.8,69.2,0.8,1.83,2.27,22.0,STAT,,,,,6.3288
2025-03-21 19:44:13-07:00,8.4,186.37300000000002,5.904,12.6105,24.599999999999998,414.36,9.9,68.9,0.43,1.57,1.98,23.0,STAT,,,,,6.176
2025-03-21 19:45:09-07:00,8.43,182.501,7.209,12.327,25.26,414.75,9.9,67.8,0.55,1.97,2.12,23.0,STAT,,,,,6.628
2025-03-21 19:46:09-07:00,8.46,179.96,7.614000000000001,12.778500000000001,26.808,414.91,10.0,68.3,0.82,1.71,1.94,22.0,STAT,,,,,6.7296000000000005
2025-03-21 19:47:09-07:00,8.51,177.87,7.038,13.1355,26.268,414.97,10.0,67.7,0.62,1.51,1.86,23.0,STAT,,,,,6.461600000000001
2025-03-21 19:48:09-07:00,8.56,177.452,5.904,13.5135,25.595999999999997,414.99,10.1,68.3,0.76,2.28,2.42,24.0,STAT,,,,,6.943199999999999
2025-03-21 19:49:09-07:00,8.62,180.07,7.479000000000001,12.39,26.087999999999997,415.0,10.2,68.2,0.8,1.86,2.26,23.0,STAT,,,,,6.7056000000000004
2025-03-21 19:50:09-07:00,8.69,182.127,6.345,11.445,27.095999999999997,415.0,10.2,68.2,0.62,1.6,2.24,23.0,STAT,,,,,6.6992
2025-03-21 19:51:09-07:00,8.76,187.979,4.923,10.6785,28.092,415.62,10.3,67.3,0.63,1.72,2.04,24.0,STAT,,,,,6.994400000000001
2025-03-21 19:52:09-07:00,8.82,187.869,7.524,11.697000000000001,27.095999999999997,415.33,10.3,67.4,0.84,1.6,1.71,23.0,STAT,,,,,6.6992
2025-03-21 19:53:09-07:00,8.89,184.195,6.687,12.558000000000002,24.768,415.62,10.4,67.3,0.92,1.72,1.87,24.0,STAT,,,,,6.329600000000001
2025-03-21 19:54:10-07:00,8.94,185.768,6.8580000000000005,11.2875,27.012,415.87,10.4,66.9,0.96,1.78,2.14,24.0,STAT,,,,,6.8264000000000005
2025-03-21 19:55:11-07:00,9.01,180.686,4.742999999999999,10.542,27.863999999999997,415.95,10.4,66.7,0.7,1.64,1.9,25.0,STAT,,,,,6.8848
2025-03-21 19:56:11-07:00,9.06,179.729,6.768,11.13,27.384,415.98,10.4,66.6,0.44,1.58,1.98,24.0,STAT,,,,,6.740800000000001
2025-03-21 19:57:11-07:00,9.12,178.112,8.01,10.573500000000001,26.483999999999998,416.15,10.5,66.5,0.32,1.21,1.34,23.0,STAT,,,,,6.2648
2025-03-21 19:58:11-07:00,9.16,182.369,7.317000000000001,11.55,24.887999999999998,416.7,10.5,65.5,0.48,1.22,1.26,25.0,STAT,,,,,5.9536
2025-03-21 19:59:11-07:00,9.22,184.33800000000002,9.504000000000001,10.542,26.136,416.97,10.5,65.1,0.55,1.56,1.57,24.0,STAT,,,,,6.4752
2025-03-21 20:00:12-07:00,9.25,180.88400000000001,5.949000000000001,10.941,26.508,416.99,10.5,65.0,0.5,1.63,1.64,25.0,STAT,,,,,6.605600000000001
2025-03-21 20:01:12-07:00,9.31,174.966,8.784,9.597000000000001,26.195999999999998,417.0,10.6,64.6,0.84,2.03,2.03,25.0,STAT,,,,,6.8632
2025-03-21 20:02:12-07:00,9.34,182.567,6.327,10.0485,25.452,417.08,10.5,64.2,0.94,1.69,1.92,25.0,STAT,,,,,6.442400000000001
2025-03-21 20:03:12-07:00,9.38,182.03900000000002,9.333,10.027500000000002,25.104000000000003,417.03,10.5,63.5,0.79,1.87,2.07,23.0,STAT,,,,,6.516800000000002
2025-03-21 20:04:12-07:00,9.42,175.901,9.126000000000001,11.1405,24.96,417.01,10.6,63.7,0.84,1.76,1.83,24.0,STAT,,,,,6.400000000000001
2025-03-21 20:05:11-07:00,9.44,173.10700000000003,7.002000000000001,12.075000000000001,24.384,417.0,10.6,63.5,0.7,1.41,1.6,25.0,STAT,,,,,6.0048
2025-03-21 20:06:11-07:00,9.45,173.14000000000001,5.6610000000000005,13.177500000000002,24.204,417.21,10.6,64.5,0.52,1.51,1.8,25.0,STAT,,,,,6.048800000000001
2025-03-21 20:07:12-07:00,9.5,170.687,6.372,12.3795,24.876,417.72,10.7,64.8,0.52,1.4,1.54,25.0,STAT,,,,,6.095200000000001
2025-03-21 20:08:12-07:00,9.53,172.90900000000002,8.208,10.962,25.679999999999996,417.9,10.7,64.1,0.34,1.13,1.38,25.0,STAT,,,,,6.039999999999999
2025-03-21 20:09:12-07:00,9.55,175.285,7.785,10.709999999999999,25.224,417.97,10.7,63.7,0.35,1.15,1.57,27.0,STAT,,,,,5.9648
2025-03-21 20:10:12-07:00,9.59,176.704,6.696000000000001,11.5815,26.016,417.99,10.7,63.6,0.11,0.88,1.03,26.0,STAT,,,,,5.9072
2025-03-21 20:11:12-07:00,9.63,180.169,4.032000000000001,12.8625,26.124,417.71,10.8,64.6,0.23,1.24,1.29,27.0,STAT,,,,,6.2168
2025-03-21 20:12:12-07:00,9.65,181.544,6.165,12.222000000000001,24.636,417.9,10.8,63.9,0.75,1.49,1.5,26.0,STAT,,,,,6.1192
2025-03-21 20:13:12-07:00,9.69,180.686,5.148,10.4055,27.312,417.96,10.8,63.1,0.76,1.48,1.48,27.0,STAT,,,,,6.646400000000001
2025-03-21 20:14:12-07:00,9.72,176.37400000000002,7.6049999999999995,10.6785,27.06,417.99,10.9,62.9,0.26,1.11,1.25,26.0,STAT,,,,,6.3
2025-03-21 20:15:13-07:00,9.75,175.252,7.281,11.591999999999999,27.66,418.0,10.9,63.2,0.08,0.99,1.04,25.0,STAT,,,,,6.324
2025-03-21 20:16:14-07:00,9.79,176.616,9.549,10.269,24.732,418.0,10.9,62.6,0.17,1.36,1.56,25.0,STAT,,,,,6.034400000000001
2025-03-21 20:17:14-07:00,9.83,180.268,6.921,11.781,25.5,418.16,11.0,62.4,0.19,1.1,1.22,26.0,STAT,,,,,5.98
2025-03-21 20:18:14-07:00,9.85,177.91400000000002,6.228,13.188,23.268,418.7,11.0,62.6,0.68,1.63,1.82,26.0,STAT,,,,,5.9576
2025-03-21 20:19:14-07:00,9.89,179.11300000000003,8.883,11.2245,24.863999999999997,418.9,11.0,61.3,0.61,1.36,1.54,26.0,STAT,,,,,6.0607999999999995
2025-03-21 20:20:15-07:00,9.93,173.33800000000002,8.28,9.849000000000002,26.52,419.41,11.1,60.9,0.25,1.44,1.81,26.0,STAT,,,,,6.456
2025-03-21 20:21:15-07:00,9.95,173.99800000000002,7.839000000000001,10.626,26.063999999999997,419.76,11.1,61.3,0.25,1.29,1.5,27.0,STAT,,,,,6.2448
2025-03-21 20:22:15-07:00,9.99,174.72400000000002,7.3260000000000005,11.2245,26.208,419.92,11.2,61.6,0.34,1.11,1.36,27.0,STAT,,,,,6.1296
2025-03-21 20:23:15-07:00,10.03,175.615,5.58,10.804499999999999,24.384,419.97,11.2,61.2,0.25,0.85,1.26,27.0,STAT,,,,,5.5568
2025-03-21 20:24:15-07:00,10.07,180.11400000000003,8.433,10.311,26.387999999999998,419.99,11.2,60.5,0.19,1.22,1.35,27.0,STAT,,,,,6.2536
2025-03-21 20:25:15-07:00,10.12,179.454,8.397,10.6575,25.8,420.0,11.3,60.3,0.17,1.24,1.28,26.0,STAT,,,,,6.152
2025-03-21 20:26:11-07:00,10.14,177.056,7.8660000000000005,11.508000000000001,24.24,420.0,11.3,60.3,0.06,1.1,1.17,27.0,STAT,,,,,5.728
2025-03-21 20:27:11-07:00,10.19,173.06300000000002,6.4350000000000005,9.870000000000001,26.976,420.0,11.4,59.9,0.29,1.0,1.07,27.0,STAT,,,,,6.1952
2025-03-21 20:28:11-07:00,10.23,174.61400000000003,6.912,12.327,24.131999999999998,420.05,11.4,60.1,0.18,0.98,1.46,27.0,STAT,,,,,5.610399999999999
2025-03-21 20:29:12-07:00,10.25,175.912,7.731,12.012,25.452,420.02,11.4,59.8,0.28,1.14,1.29,26.0,STAT,,,,,6.002400000000001
2025-03-21 20:30:12-07:00,10.3,175.89000000000001,6.516,11.382,25.487999999999996,420.01,11.4,59.1,0.14,1.2,1.25,28.0,STAT,,,,,6.0576
2025-03-21 20:31:13-07:00,10.33,174.80100000000002,7.803,10.689,26.568,420.0,11.4,59.5,0.05,0.9,1.06,28.0,STAT,,,,,6.033600000000001
2025-03-21 20:32:13-07:00,10.35,173.41500000000002,7.272,10.027500000000002,26.88,420.0,11.5,59.1,0.02,0.76,1.11,28.0,STAT,,,,,5.984
2025-03-21 20:33:13-07:00,10.4,174.22899999999998,4.941000000000001,10.416,24.887999999999998,420.0,11.5,60.1,0.01,0.6,0.72,30.0,STAT,,,,,5.457599999999999
2025-03-21 20:34:13-07:00,10.43,170.137,8.487,9.555,25.584,420.0,11.6,59.7,0.0,0.73,0.77,29.0,STAT,,,,,5.7008
2025-03-21 20:35:13-07:00,10.47,174.68000000000004,8.676,8.463000000000001,25.968,420.0,11.6,58.1,0.0,0.53,0.54,28.0,STAT,,,,,5.6176
2025-03-21 20:36:14-07:00,10.52,173.261,7.317000000000001,9.4605,27.54,420.0,11.6,58.4,0.0,0.65,0.69,27.0,STAT,,,,,6.0280000000000005
2025-03-21 20:37:14-07:00,10.54,173.91,6.165,10.311,26.171999999999997,420.0,11.6,58.4,0.1,1.04,1.23,28.0,STAT,,,,,6.0664
2025-03-21 20:38:14-07:00,10.59,174.174,6.992999999999999,10.4475,26.112000000000002,420.0,11.7,58.3,0.16,1.06,1.3,29.0,STAT,,,,,6.0704
2025-03-21 20:39:14-07:00,10.63,170.62100000000004,6.156,10.8885,25.668,420.0,11.7,58.3,0.05,0.97,1.05,28.0,STAT,,,,,5.9096
2025-03-21 20:40:14-07:00,10.64,172.667,8.802,10.5945,25.979999999999997,420.0,11.7,58.0,0.02,0.9,0.92,27.0,STAT,,,,,5.9159999999999995
2025-03-21 20:41:14-07:00,10.67,174.295,9.315,9.618,26.04,420.0,11.7,57.3,0.01,0.81,0.82,27.0,STAT,,,,,5.856
2025-03-21 20:42:14-07:00,10.71,171.369,8.370000000000001,10.3215,25.968,420.0,11.7,57.1,0.0,0.52,0.53,29.0,STAT,,,,,5.6096
2025-03-21 20:43:15-07:00,10.73,170.434,7.443,11.634,24.924,420.0,11.7,58.4,0.0,0.49,0.49,29.0,STAT,,,,,5.3768
2025-03-21 20:44:15-07:00,10.75,174.174,7.704000000000001,11.927999999999999,24.3,420.0,11.8,57.9,0.0,0.83,0.91,29.0,STAT,,,,,5.524
2025-03-21 20:45:15-07:00,10.75,181.467,10.089,9.639,25.247999999999998,420.49,11.7,57.1,0.0,0.67,0.78,28.0,STAT,,,,,5.5855999999999995
2025-03-21 20:46:16-07:00,10.8,179.04700000000003,9.251999999999999,9.7335,23.471999999999998,420.59,11.8,56.5,0.0,0.36,0.5,28.0,STAT,,,,,4.9824
2025-03-21 20:47:15-07:00,10.83,174.669,6.831,10.143,24.996,420.36,11.8,56.5,0.0,0.8,0.97,29.0,STAT,,,,,5.639200000000001
2025-03-21 20:48:15-07:00,10.84,171.226,4.392,9.618,25.08,420.13,11.8,56.8,0.0,0.95,1.01,32.0,STAT,,,,,5.776
2025-03-21 20:49:15-07:00,10.87,169.994,6.39,8.715000000000002,26.34,420.04,11.9,56.5,0.0,0.5,0.92,30.0,STAT,,,,,5.668000000000001
2025-03-21 20:50:15-07:00,10.92,171.21500000000003,5.13,8.988000000000001,27.336000000000002,420.31,12.0,56.7,0.0,0.63,0.94,30.0,STAT,,,,,5.971200000000001
2025-03-21 20:51:16-07:00,10.94,171.237,6.246,9.618,25.992,420.76,12.1,57.2,0.0,0.85,1.03,30.0,STAT,,,,,5.8784
2025-03-21 20:52:17-07:00,10.99,174.65800000000002,7.901999999999999,9.198,24.996,420.91,12.1,56.0,0.0,0.95,1.01,30.0,STAT,,,,,5.7592
2025-03-21 20:53:17-07:00,11.03,175.43900000000002,4.599,9.2085,25.452,420.97,12.1,56.3,0.25,1.0,1.02,32.0,STAT,,,,,5.8904000000000005
2025-03-21 20:54:17-07:00,11.06,173.976,5.175,9.996,25.139999999999997,420.99,12.1,56.1,0.18,0.88,0.88,30.0,STAT,,,,,5.731999999999999
2025-03-21 20:55:17-07:00,11.11,170.48900000000003,8.118,9.954,24.671999999999997,421.0,12.2,55.5,0.21,1.41,1.42,29.0,STAT,,,,,6.0624
2025-03-21 20:56:17-07:00,11.14,172.612,7.137,9.418500000000002,26.328,421.0,12.2,55.4,0.28,1.24,1.25,30.0,STAT,,,,,6.2576
2025-03-21 20:57:17-07:00,11.19,175.758,7.848000000000001,9.765,25.92,421.08,12.1,55.2,0.12,1.36,1.41,30.0,STAT,,,,,6.272000000000001
2025-03-21 20:58:18-07:00,11.23,177.24300000000002,8.649,8.841000000000001,26.304000000000002,421.03,12.1,54.7,0.17,1.25,1.39,31.0,STAT,,,,,6.260800000000001
2025-03-21 20:59:18-07:00,11.24,209.67100000000002,7.2,10.626,24.479999999999997,421.01,12.1,55.0,0.06,1.0,1.05,31.0,STAT,,,,,5.696
2025-03-21 21:00:18-07:00,11.25,186.81300000000002,6.984,10.374,23.795999999999996,421.0,12.1,54.8,0.11,1.03,1.18,31.0,STAT,,,,,5.583199999999999
2025-03-21 21:01:18-07:00,11.3,176.75900000000001,6.4350000000000005,10.6995,23.483999999999998,421.0,12.1,54.7,0.05,1.24,1.45,31.0,STAT,,,,,5.6888
2025-03-21 21:02:18-07:00,11.33,173.085,5.4270000000000005,10.227,23.987999999999996,421.0,12.1,55.0,0.04,0.97,1.04,32.0,STAT,,,,,5.573599999999999
2025-03-21 21:03:18-07:00,11.34,176.44000000000003,8.685,8.778,25.74,421.0,12.2,54.3,0.06,0.88,0.9,30.0,STAT,,,,,5.851999999999999
2025-03-21 21:04:18-07:00,11.37,174.13000000000002,8.73,10.227,26.412000000000003,421.0,12.2,54.3,0.12,0.83,0.84,29.0,STAT,,,,,5.946400000000001
2025-03-21 21:05:19-07:00,11.41,174.92200000000003,5.949000000000001,10.9305,25.104000000000003,421.0,12.2,54.5,0.04,0.82,1.15,31.0,STAT,,,,,5.676800000000001
2025-03-21 21:06:19-07:00,11.43,170.907,8.19,9.366,25.572,421.0,12.2,54.6,0.01,0.59,1.25,31.0,STAT,,,,,5.586399999999999
2025-03-21 21:07:21-07:00,11.44,172.63400000000001,8.523000000000001,9.072000000000001,27.072,421.0,12.2,53.7,0.28,1.24,1.5,31.0,STAT,,,,,6.4064000000000005
2025-03-21 21:08:21-07:00,11.48,172.96400000000003,4.581,10.2375,25.26,421.0,12.3,54.3,0.1,0.99,1.17,33.0,STAT,,,,,5.844
2025-03-21 21:09:21-07:00,11.51,166.54000000000002,5.382000000000001,10.2585,26.471999999999998,421.0,12.3,54.4,0.03,0.82,0.88,31.0,STAT,,,,,5.950399999999999
2025-03-21 21:10:21-07:00,11.54,168.091,6.543,9.639,25.584,420.5,12.3,54.2,0.15,1.16,1.18,32.0,STAT,,,,,6.0448
2025-03-21 21:11:16-07:00,11.55,170.478,5.3100000000000005,9.911999999999999,25.979999999999997,420.19,12.4,54.3,0.43,1.29,1.3,32.0,STAT,,,,,6.228
2025-03-21 21:12:16-07:00,11.6,175.362,5.571000000000001,9.7125,25.836000000000002,420.07,12.4,54.2,0.38,1.48,1.68,33.0,STAT,,,,,6.351200000000001
2025-03-21 21:13:16-07:00,11.63,176.209,6.803999999999999,9.891,24.432,420.02,12.4,54.2,0.13,1.15,1.3,33.0,STAT,,,,,5.8064
2025-03-21 21:14:16-07:00,11.65,169.752,6.579,10.332,23.544,419.59,12.5,54.0,0.04,1.09,1.23,32.0,STAT,,,,,5.5808
2025-03-21 21:15:17-07:00,11.7,170.126,5.562,10.605,23.04,419.82,12.5,54.1,0.01,1.04,1.18,32.0,STAT,,,,,5.4399999999999995
2025-03-21 21:16:17-07:00,11.73,170.115,6.255,8.127,25.236,419.94,12.6,53.3,0.09,0.51,0.98,33.0,STAT,,,,,5.4552000000000005
2025-03-21 21:17:16-07:00,11.74,173.96500000000003,4.932,11.823,23.7,419.98,12.6,54.2,0.28,0.88,1.05,33.0,STAT,,,,,5.444
2025-03-21 21:18:16-07:00,11.8,178.86,9.153,11.560500000000001,23.544,419.99,12.6,53.8,0.5,0.86,1.17,32.0,STAT,,,,,5.3968
2025-03-21 21:19:16-07:00,11.83,177.61700000000002,7.884,9.355500000000001,25.932,420.0,12.6,52.4,0.17,1.12,1.25,33.0,STAT,,,,,6.0824
2025-03-21 21:20:16-07:00,11.84,171.622,5.355,11.634,24.791999999999998,420.0,12.7,53.2,0.11,1.31,1.36,33.0,STAT,,,,,6.0064
2025-03-21 21:21:16-07:00,11.87,173.316,8.649,10.941,24.24,420.0,12.6,52.8,0.21,1.21,1.23,31.0,STAT,,,,,5.816
2025-03-21 21:22:23-07:00,11.91,174.99900000000002,7.236,11.739,23.255999999999997,420.0,12.7,52.8,0.34,1.46,1.46,32.0,STAT,,,,,5.8191999999999995
2025-03-21 21:23:18-07:00,11.93,177.29800000000003,8.226,11.025,23.16,420.0,12.6,52.3,0.17,1.39,1.48,33.0,STAT,,,,,5.744000000000001
2025-03-21 21:24:19-07:00,11.94,170.126,4.887,11.718,22.584,420.0,12.6,52.4,0.05,1.26,1.46,35.0,STAT,,,,,5.5248
2025-03-21 21:25:19-07:00,11.94,163.99900000000002,6.111,10.836,23.424,420.0,12.6,52.6,0.02,0.55,0.62,34.0,STAT,,,,,5.1248000000000005
2025-03-21 21:26:19-07:00,11.95,170.74200000000002,6.498,10.5105,24.528000000000002,420.0,12.7,52.5,0.2,0.99,1.01,33.0,STAT,,,,,5.6976
2025-03-21 21:27:19-07:00,12.0,166.078,5.67,11.739,23.208,419.46,12.7,53.2,0.19,1.03,1.03,33.0,STAT,,,,,5.465599999999999
2025-03-21 21:28:19-07:00,12.02,173.745,6.957000000000001,12.1905,24.131999999999998,419.16,12.7,53.5,0.2,1.07,1.08,32.0,STAT,,,,,5.6823999999999995
2025-03-21 21:29:19-07:00,12.04,176.704,6.228,11.0565,25.439999999999998,419.14,12.7,53.3,0.32,1.06,1.12,33.0,STAT,,,,,5.936
2025-03-21 21:30:19-07:00,12.04,180.092,5.607,10.752,25.715999999999998,419.7,12.7,53.3,0.43,1.23,1.25,33.0,STAT,,,,,6.1272
2025-03-21 21:31:19-07:00,12.04,186.78000000000003,4.7250000000000005,11.13,24.720000000000002,419.89,12.7,53.3,0.22,1.08,1.09,34.0,STAT,,,,,5.808000000000001
2025-03-21 21:32:20-07:00,12.04,188.133,7.092,10.216500000000002,24.636,419.96,12.7,53.0,0.22,1.11,1.36,32.0,STAT,,,,,5.8152
2025-03-21 21:33:20-07:00,12.04,180.917,7.056,10.8465,25.487999999999996,419.69,12.7,52.9,0.2,1.32,1.52,32.0,STAT,,,,,6.1536
2025-03-21 21:34:20-07:00,12.04,181.709,5.517,11.8125,24.528000000000002,419.42,12.6,53.0,0.45,1.41,1.47,35.0,STAT,,,,,6.033600000000001
2025-03-21 21:35:20-07:00,12.04,177.77100000000004,6.939,12.537,24.0,419.18,12.6,53.3,0.45,1.16,1.18,32.0,STAT,,,,,5.728000000000001
2025-03-21 21:36:20-07:00,12.04,175.59300000000002,7.011,10.100999999999999,24.744,419.06,12.5,52.8,0.22,1.12,1.25,32.0,STAT,,,,,5.8448
2025-03-21 21:37:20-07:00,12.04,173.184,6.228,10.164,24.732,419.02,12.5,52.5,0.16,1.0,1.05,33.0,STAT,,,,,5.7464
2025-03-21 21:38:20-07:00,12.04,174.21800000000002,6.867,8.736,26.892,419.01,12.5,51.7,0.13,1.01,1.02,33.0,STAT,,,,,6.1864
2025-03-21 21:39:20-07:00,12.04,171.853,8.055,10.111500000000001,25.236,419.0,12.5,51.9,0.04,0.86,1.01,32.0,STAT,,,,,5.7352
2025-03-21 21:40:20-07:00,12.04,172.084,7.182,9.597000000000001,25.812,419.0,12.4,52.0,0.01,0.71,0.76,32.0,STAT,,,,,5.7304
2025-03-21 21:41:20-07:00,12.04,174.46,4.842,11.634,25.439999999999998,419.0,12.4,52.9,0.0,0.9,1.17,33.0,STAT,,,,,5.808
2025-03-21 21:42:20-07:00,12.03,169.983,3.6630000000000003,12.5265,24.54,419.28,12.4,54.3,0.28,0.78,1.12,33.0,STAT,,,,,5.532
2025-03-21 21:43:24-07:00,12.03,179.366,4.742999999999999,12.1065,23.471999999999998,419.74,12.4,53.4,0.18,0.91,1.05,34.0,STAT,,,,,5.4224
2025-03-21 21:44:24-07:00,12.02,175.615,5.7330000000000005,11.844,24.228,419.91,12.3,53.4,0.2,0.97,1.02,33.0,STAT,,,,,5.621600000000001
2025-03-21 21:45:24-07:00,12.01,175.879,5.526,11.487,24.947999999999997,419.97,12.3,53.3,0.11,0.96,0.99,33.0,STAT,,,,,5.757599999999999
2025-03-21 21:46:24-07:00,11.99,174.042,5.931,11.445,23.987999999999996,419.99,12.4,53.0,0.24,1.04,1.05,33.0,STAT,,,,,5.629599999999999
2025-03-21 21:47:24-07:00,11.97,174.251,4.7250000000000005,11.298,24.192,420.0,12.4,53.2,0.34,1.17,1.17,34.0,STAT,,,,,5.7744
2025-03-21 21:48:23-07:00,11.96,175.934,6.498,10.300500000000001,26.220000000000002,420.0,12.4,52.9,0.36,0.96,1.43,33.0,STAT,,,,,6.0120000000000005
2025-03-21 21:49:23-07:00,11.95,177.793,7.2989999999999995,10.416,26.555999999999997,420.0,12.4,52.5,0.11,0.83,0.98,32.0,STAT,,,,,5.975199999999999
2025-03-21 21:50:23-07:00,11.95,190.729,6.426,10.027500000000002,25.74,420.0,12.4,52.6,0.1,1.05,1.57,33.0,STAT,,,,,5.9879999999999995
2025-03-21 21:51:23-07:00,11.95,182.567,8.325000000000001,10.437,26.7,419.46,12.4,51.9,0.18,1.19,1.39,33.0,STAT,,,,,6.292
2025-03-21 21:52:24-07:00,11.95,178.04600000000002,6.084,11.634,24.791999999999998,419.16,12.3,51.8,0.37,1.22,1.3,33.0,STAT,,,,,5.9344
2025-03-21 21:53:24-07:00,11.95,173.294,5.643,11.3925,26.747999999999998,419.06,12.3,52.0,0.17,0.99,1.01,32.0,STAT,,,,,6.1415999999999995
2025-03-21 21:54:24-07:00,11.94,173.316,6.354,11.8125,25.512,419.25,12.3,52.3,0.11,1.1,1.2,31.0,STAT,,,,,5.9824
2025-03-21 21:55:24-07:00,11.94,169.43300000000002,5.678999999999999,11.6235,25.272,419.28,12.3,52.2,0.27,1.12,1.32,32.0,STAT,,,,,5.9504
2025-03-21 21:56:24-07:00,11.94,172.062,5.139,12.495000000000001,23.904,419.1,12.4,52.7,0.35,1.51,1.85,32.0,STAT,,,,,5.9888
2025-03-21 21:57:19-07:00,11.93,174.889,5.769,12.3375,23.208,419.04,12.3,52.7,0.12,1.24,1.52,32.0,STAT,,,,,5.6335999999999995
2025-03-21 21:58:19-07:00,11.92,177.29800000000003,4.914,12.8625,23.663999999999998,419.42,12.3,53.3,0.26,1.41,1.65,32.0,STAT,,,,,5.8608
2025-03-21 21:59:22-07:00,11.88,177.26500000000001,6.003,12.054,23.795999999999996,419.8,12.4,52.8,0.27,1.38,1.59,32.0,STAT,,,,,5.863199999999999
2025-03-21 22:00:22-07:00,11.86,173.459,4.833,11.4555,23.220000000000002,419.93,12.4,52.9,0.31,1.32,1.63,32.0,STAT,,,,,5.700000000000001
2025-03-21 22:01:22-07:00,11.85,176.275,5.589,11.529000000000002,22.548,419.97,12.4,52.5,0.21,1.36,1.5,32.0,STAT,,,,,5.5976
2025-03-21 22:02:22-07:00,11.85,181.58800000000002,6.516,10.5,23.964,419.99,12.3,51.6,0.3,1.16,1.2,32.0,STAT,,,,,5.7208
2025-03-21 22:03:22-07:00,11.85,179.168,6.795,11.2665,25.08,420.0,12.3,51.4,0.21,1.05,1.56,31.0,STAT,,,,,5.856
2025-03-21 22:04:21-07:00,11.84,185.317,6.885000000000001,12.4425,24.708,420.0,12.3,51.7,0.23,1.26,1.99,30.0,STAT,,,,,5.9496
2025-03-21 22:05:21-07:00,11.84,186.318,6.345,12.022499999999999,24.96,420.0,12.3,51.7,0.68,1.17,1.68,31.0,STAT,,,,,5.928000000000001
2025-03-21 22:06:21-07:00,11.83,183.39200000000002,7.236,11.9175,24.612000000000002,420.0,12.2,51.5,0.23,1.06,1.33,31.0,STAT,,,,,5.7704
2025-03-21 22:07:22-07:00,11.78,177.70500000000004,5.517,11.886000000000001,25.752,420.0,12.2,52.1,0.07,1.04,1.12,31.0,STAT,,,,,5.9824
2025-03-21 22:08:22-07:00,11.76,177.88100000000003,5.625,14.8995,24.936,420.57,12.2,52.7,0.02,1.17,1.43,31.0,STAT,,,,,5.9232000000000005
2025-03-21 22:09:24-07:00,11.74,176.60500000000002,5.796,13.86,24.479999999999997,420.85,12.1,53.3,0.01,1.49,1.76,31.0,STAT,,,,,6.088
2025-03-21 22:10:24-07:00,11.73,181.56600000000003,6.309,13.398,23.568,420.95,12.1,53.4,0.0,1.13,1.83,31.0,STAT,,,,,5.6176
2025-03-21 22:11:24-07:00,11.7,179.43200000000002,6.696000000000001,12.39,25.176,420.98,12.1,53.1,0.31,1.73,2.04,31.0,STAT,,,,,6.4192
2025-03-21 22:12:24-07:00,11.67,184.48100000000002,5.841,12.600000000000001,24.144000000000002,420.99,12.1,52.7,0.4,1.43,1.53,31.0,STAT,,,,,5.972800000000001
2025-03-21 22:13:25-07:00,11.66,184.48100000000002,4.671,13.0725,24.312,421.65,12.1,53.0,0.34,1.55,1.82,31.0,STAT,,,,,6.102400000000001
2025-03-21 22:14:26-07:00,11.64,181.50000000000003,5.481,12.495000000000001,25.392,421.68,12.1,53.1,0.25,1.31,1.7,31.0,STAT,,,,,6.1264
